model,seed,prompt_id,family,pair_id,is_financial,idx,parse_mode,name,formula,rationale,source_type,source_ref,quote_found,valid,reasons,warnings,canonical,depth,n_vars,scale_free,uses_ts,uses_note_var
sailor2-1b,1,F2-020,F2,P20-VNM24-segment,False,2,recovered,Segment Disclosure,Segment Disclosure = (Segment Disclosed) / (Total Revenue) + (Segment Disclosed) / (Total Revenue) * 100,"Xác định thuyết minh bộ phận theo lĩnh vực, giúp phân tích lợi nhuận gộp theo bộ phận chia theo khu vực, xếp hạng lợi nhuận gộp theo bộ phận chia theo khu vực địa lý.",,,False,False,syntax_error,,,,,False,False,False
sailor2-1b,1,F3-016,F3,P20-VNM24-segment,False,0,recovered,sga_intensity,"safe_div(selling_expense + admin_expense, gross_revenue)","Chi phí bán hàng và quản lý trên doanh thu cao, làm tăng biên lợi nhuận nhạy cảm với biến động doanh số, giúp xếp hạng cổ phiếu theo lợi nhuận gộp.",line_item,"selling_expense + admin_expense, gross_revenue",False,False,copied_fewshot,,"safe_div((admin_expense+selling_expense),gross_revenue)",3,3,False,False,False
sailor2-1b,1,F2-021,F2,P21-PC124-segment,False,0,strict,,,,,market_cap,False,False,missing_field:name|missing_field:formula|missing_field:rationale,,,,,False,False,False
sailor2-1b,1,F4-013,F4,P21-PC124-segment,False,0,strict,Gross_Revenue_Segment,Gross_revenue - Gross_profit,"Tài sản tăng trưởng, lợi nhuận gộp tăng, giảm lợi nhuận sau thuế thu nhập.",line_item,Gross_revenue - Gross_profit,False,False,unknown_var:Gross_profit|unknown_var:Gross_revenue,,(Gross_revenue-Gross_profit),2,2,False,False,False
sailor2-1b,1,F4-013,F4,P21-PC124-segment,False,1,strict,Gross_Revenue_Segment,Gross_revenue - Gross_profit,"Tăng trưởng tài sản, giảm lợi nhuận sau thuế, tăng trưởng lợi nhuận thuần.",line_item,Gross_revenue - Gross_profit,False,False,unknown_var:Gross_profit|unknown_var:Gross_revenue|duplicate,,(Gross_revenue-Gross_profit),2,2,False,False,False
sailor2-1b,1,F4-013,F4,P21-PC124-segment,False,2,strict,Gross_Revenue_Segment,Gross_revenue - Gross_profit,"Tăng trưởng tài sản, giảm lợi nhuận sau thuế, tăng trưởng lợi nhuận thuần.",line_item,Gross_revenue - Gross_profit,False,False,unknown_var:Gross_profit|unknown_var:Gross_revenue|duplicate,,(Gross_revenue-Gross_profit),2,2,False,False,False
sailor2-1b,1,F4-013,F4,P21-PC124-segment,False,3,strict,Gross_Revenue_Segment,Gross_revenue - Gross_profit,"Tăng trưởng tài sản, giảm lợi nhuận sau thuế, tăng trưởng lợi nhuận thuần.",line_item,Gross_revenue - Gross_profit,False,False,unknown_var:Gross_profit|unknown_var:Gross_revenue|duplicate,,(Gross_revenue-Gross_profit),2,2,False,False,False
sailor2-1b,1,F4-013,F4,P21-PC124-segment,False,4,strict,Gross_Revenue_Segment,Gross_revenue - Gross_profit,"Tăng trưởng tài sản, giảm lợi nhuận sau thuế, tăng trưởng lợi nhuận thuần.",line_item,Gross_revenue - Gross_profit,False,False,unknown_var:Gross_profit|unknown_var:Gross_revenue|duplicate,,(Gross_revenue-Gross_profit),2,2,False,False,False
sailor2-1b,1,F3-017,F3,P22-PNJ17-tax,False,0,recovered,other_income_share,safe_div((net_income - cfo) / total_assets,"Tỷ trọng thu nhập khác lớn cho thấy lợi nhuận không lặp lại, chất lượng lợi nhuận kém, xếp hạng thấp hơn cổ phiếu có tỷ trọng cao.",note,"other_income, cfo, total_assets",False,False,syntax_error,,,,,False,False,False
sailor2-1b,1,F3-018,F3,P23-VCB24-bank_loans,True,0,strict,roe_change,"delta(safe_div(net_income, mean(equity, 4)), 4","Cải thiện tỷ suất sinh lời trên vốn chủ sở hữu (ROE) so với cùng kỳ, cho thấy chất lượng hoạt động tốt hơn.",,,False,False,missing_field:source|syntax_error,,,,,False,True,False
sailor2-1b,1,F3-018,F3,P23-VCB24-bank_loans,True,1,strict,book_to_market,"safe_div(equity, market_cap","Giá trị sổ sách cao so với vốn hoá thị trường, cho thấy chất lượng lợi nhuận thấp.",,,False,False,missing_field:source|syntax_error,,,,,False,False,False
sailor2-1b,1,F3-018,F3,P23-VCB24-bank_loans,True,2,strict,accruals_to_assets,"safe_div(net_income - cfo, total_assets","Phần lợi nhuận không đi kèm dòng tiền, ảnh hưởng đến lợi suất tương lai kém.",,,False,False,missing_field:source|syntax_error,,,,,False,False,False
sailor2-1b,1,F4-014,F4,P23-VCB24-bank_loans,True,0,recovered,asset_growth,"growth(total_assets, 4)","Tăng tài sản quá nhanh có thể dẫn đến lợi suất giảm, xếp hạng theo lát cắt ngang cho thấy điều này.",line_item,total_assets,False,False,duplicate,,"growth(total_assets,4)",2,1,False,True,False
sailor2-1b,1,F4-014,F4,P23-VCB24-bank_loans,True,1,recovered,cfo_growth,"growth(cfo, 4)","CFO tăng trưởng quá nhanh có thể ảnh hưởng đến lợi suất, xếp hạng theo lát cắt ngang.",line_item,cfo,False,True,,,"growth(cfo,4)",2,1,True,True,False
sailor2-1b,1,F4-014,F4,P23-VCB24-bank_loans,True,2,recovered,related_party_disclosed,related_party_disclosed,"Thuyết minh giao dịch với bên liên quan, giúp đánh giá tác động đến lợi suất.",line_item,related_party_disclosed,False,True,,,related_party_disclosed,1,1,True,False,True
sailor2-1b,1,F4-014,F4,P23-VCB24-bank_loans,True,3,recovered,audit_opinion_qualified,audit_opinion_qualified,"Ý kiến kiểm toán không phải chấp nhận toàn phần, tác động đến xếp hạng cổ phiếu.",line_item,audit_opinion_qualified,False,True,,,audit_opinion_qualified,1,1,True,False,True
sailor2-1b,1,F4-014,F4,P23-VCB24-bank_loans,True,4,recovered,going_concern_flag,going_concern_flag,"Thuyết minh nghi ngờ khả năng hoạt động liên tục, xếp hạng theo lát cắt ngang.",line_item,going_concern_flag,False,True,,,going_concern_flag,1,1,True,False,True
sailor2-1b,1,F1-016,F1,P24-SHB17-bank_loans,True,0,strict,Chất lượng danh mục cho vay và dự phòng rủi ro tín dụng,"rank(x), zscore(x), mean(x)",Đánh giá chất lượng danh mục cho vay và dự phòng rủi ro tín dụng theo các chỉ số thị trường và tài chính.,,,False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F2-024,F2,P24-SHB17-bank_loans,True,0,recovered,,"rank(x), zscore(x), mean(x), std(x)",,,,False,False,missing_field:name|missing_field:rationale|missing_field:source|syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F2-024,F2,P24-SHB17-bank_loans,True,1,recovered,,"rank(x), zscore(x), mean(x), std(x)",,,,False,False,missing_field:name|missing_field:rationale|missing_field:source|syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F2-024,F2,P24-SHB17-bank_loans,True,2,recovered,,"rank(x), zscore(x), mean(x), std(x)",,,,False,False,missing_field:name|missing_field:rationale|missing_field:source|syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F1-017,F1,P25-BVS24-fin_assets,True,0,strict,Danh mục tài sản tài chính,"rank(total_assets, 3) + (total_assets - net_income) * (growth(net_income, 3) + (growth(pretax_profit, 3) + (growth(cfo, 3)) + (growth(cfi, 3)) + (growth(cff, 3)) + (related_party_disclosed, 3) + (audit_opinion_qualified, 3) + (going_concern_flag, 3) + (contingent_liabilities_disclosed, 3) + (market_cap, 3) + (close_price, 3) + (shares_outstanding, 3) + (adv20, 3) + (close_price, 3))","Các chỉ số xếp hạng lợi suất cổ phiếu theo lát cắt ngang, bao gồm tổng tài sản, lợi nhuận, lưu chuyển tiền, giao dịch bên liên quan, và các chỉ số tài chính khác. Tăng trưởng, ý kiến kiểm toán, và các yếu tố giao dịch có thể ảnh hưởng đến xếp hạng cổ phiếu theo quý.",,,False,False,syntax_error,,,,,False,True,False
sailor2-1b,1,F2-025,F2,P25-BVS24-fin_assets,True,0,strict,,total_assets + equity + net_income + cfo + cfi + related_party_disclosed + audit_opinion_qualified + going_concern_flag + contingent_liabilities_disclosed + market_cap + close_price + shares_outstanding + adv20,"Các công thức này dựa trên thông tin từ thuyết minh, bao gồm lợi nhuận, vốn chủ sở hữu, lưu chuyển tiền, ý kiến kiểm toán, giao dịch bên liên quan, nợ tiềm tàng, vốn hoá thị trường, giá trị giao dịch bình quân và các chỉ số tài chính khác để xếp hạng cổ phiếu theo lát cắt ngang",,từ thuyết minh,False,False,missing_field:name|too_complex,,(adv20+audit_opinion_qualified+cfi+cfo+close_price+contingent_liabilities_disclosed+equity+going_concern_flag+market_cap+net_income+related_party_disclosed+shares_outstanding+total_assets),13,13,False,False,True
sailor2-1b,1,F4-015,F4,P25-BVS24-fin_assets,True,0,recovered,asset_growth,"asset_growth(total_assets, 4), growth(cfo, 4)","Tăng tài sản vượt trội, lợi nhuận kế toán tăng 4 lần, ý nghĩa kinh tế cao hơn.",line_item,"total_assets, cfo, growth(cfo, 4)",False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F4-015,F4,P25-BVS24-fin_assets,True,1,recovered,asset_growth,"asset_growth(total_assets, 4), growth(cfo, 4), growth(cfi, 4)","Tăng tài sản, lợi nhuận kế toán tăng 4 lần, tăng trưởng CFO và CFI, tác động tích cực đến lợi suất.",line_item,"total_assets, growth(cfo, 4), growth(cfi, 4)",False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F4-015,F4,P25-BVS24-fin_assets,True,2,recovered,asset_growth,"asset_growth(total_assets, 4), growth(cfo, 4), growth(cfi, 4)","Tăng tài sản, lợi nhuận kế toán tăng 4 lần, tăng trưởng CFO và CFI, tác động tích cực đến lợi suất, ý nghĩa kinh tế cao hơn.",line_item,"total_assets, growth(cfo, 4), growth(cfi, 4)",False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,1,F4-015,F4,P25-BVS24-fin_assets,True,3,recovered,asset_growth,"asset_growth(total_assets, 4), growth(cfo, 4), growth(cfi, 4)","Tăng tài sản, lợi nhuận kế toán tăng 4 lần, tăng trưởng CFO và CFI, tác động tích cực đến lợi suất, ý nghĩa kinh tế cao hơn.",line_item,"total_assets, growth(cfo, 4), growth(cfi, 4)",False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F1-001,F1,P01-ANV17-inventory,False,0,strict,ANV - Nông nghiệp - Thuỷ sản (cá tra),"rank(x, 3)",Công thức xếp hạng theo lát cắt ngang (rank) dựa trên hàng tồn kho (current_assets) và dự phòng giảm giá hàng tồn kho (inventory_writedown),,ANV - Nông nghiệp - Thuỷ sản (cá tra) - hàng tồn kho và dự phòng giảm giá hàng tồn kho,False,False,bad_arity:rank|unknown_var:x,,"rank(x,3)",2,1,False,False,False
sailor2-1b,2,F2-001,F2,P01-ANV17-inventory,False,0,strict,ANV - hàng tồn kho và dự phòng giảm giá hàng tồn kho,"rank(x), zscore(x), mean(x)","Dựa trên thuyết minh về hàng tồn kho và dự phòng giảm giá, các chỉ số hàng tồn kho, dự phòng và lợi nhuận gộp",note,Đoạn thuyết minh về hàng tồn kho và dự phòng giảm giá hàng tồn kho,False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F3-001,F3,P01-ANV17-inventory,False,0,strict,inventory_change_to_assets,"safe_div(delta(inventory, 4), mean(total_assets, 4))","Tồn kho tăng nhanh hơn quy mô tài sản, dự báo lợi suất thấp hơn (Thomas & Zhang 2002).",line_item,"inventory, total_assets",False,False,copied_fewshot,,"safe_div(delta(inventory,4),mean(total_assets,4))",3,2,False,True,False
sailor2-1b,2,F3-001,F3,P01-ANV17-inventory,False,1,strict,accruals_to_assets,"safe_div(net_income - cfo, total_assets)","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận càng thấp, lợi suất tương lai thường kém hơn (Sloan 1996).",line_item,"net_income, cfo, total_assets",False,False,copied_fewshot,,"safe_div((net_income-cfo),total_assets)",3,3,False,False,False
sailor2-1b,2,F3-001,F3,P01-ANV17-inventory,False,2,strict,earnings_yield,"safe_div(net_income, market_cap",Lợi nhuận trên mỗi đồng vốn hoá cao cho thấy cổ phiếu đang rẻ so với khả năng sinh lời.,line_item,"net_income, market_cap",False,False,syntax_error,,,,,False,False,False
sailor2-1b,2,F4-001,F4,P01-ANV17-inventory,False,0,recovered,current_assets,current_assets + inventory_gross,"Tăng hàng tồn kho và giảm giá hàng tồn kho, tăng tổng tài sản, cải thiện lợi nhuận gộp và lợi nhuận sau thuế.",line_item,current_assets,False,True,,,(current_assets+inventory_gross),2,2,False,False,False
sailor2-1b,2,F4-001,F4,P01-ANV17-inventory,False,1,recovered,market_cap,market_cap + net_income,"Vốn hoá thị trường tăng, lợi nhuận sau thuế tăng, cải thiện giá trị vốn chủ sở hữu và lợi nhuận sau thuế.",line_item,market_cap,False,True,,,(market_cap+net_income),2,2,False,False,False
sailor2-1b,2,F1-002,F1,P02-HPG24-inventory,False,0,strict,HPG - Sản xuất công nghiệp (thép),"rank(current_assets, 1) + (current_assets - inventory_writedown) * (current_assets - inventory_writedown) / (current_assets + inventory_writedown)","Tăng trưởng hàng tồn kho (current_assets) / Giảm giá hàng tồn kho (inventory_writedown) xếp hạng theo lát cắt ngang, giúp đánh giá lợi nhuận gộp.",,,False,False,bad_arity:rank|raw_division,,"((((current_assets-inventory_writedown)*(current_assets-inventory_writedown))/(current_assets+inventory_writedown))+rank(current_assets,1))",5,2,False,False,False
sailor2-1b,2,F3-002,F3,P02-HPG24-inventory,False,0,strict,inventory_change_to_assets,"safe_div(delta(inventory, 4), mean(total_assets, 4))","Tồn kho tăng nhanh hơn quy mô tài sản, dự báo lợi suất thấp hơn (Thomas & Zhang 2002).",note,"inventory, total_assets",False,False,copied_fewshot,,"safe_div(delta(inventory,4),mean(total_assets,4))",3,2,False,True,False
sailor2-1b,2,F3-002,F3,P02-HPG24-inventory,False,1,strict,accruals_to_assets,"safe_div(net_income - cfo, total_assets)","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận thấp, lợi suất tương lai kém hơn (Sloan 1996).",note,"net_income, cfo, total_assets",False,False,copied_fewshot,,"safe_div((net_income-cfo),total_assets)",3,3,False,False,False
sailor2-1b,2,F3-002,F3,P02-HPG24-inventory,False,2,strict,earnings_yield,"safe_div(net_income, market_cap","Lợi nhuận trên mỗi đồng vốn hoá cao cho thấy cổ phiếu đang rẻ so với khả năng sinh lời, tăng trưởng bền vững.",note,"net_income, market_cap",False,False,syntax_error,,,,,False,False,False
sailor2-1b,2,F2-003,F2,P03-PNJ24-inventory,False,0,recovered,Hàng tồn kho,"rank(x, 2) - growth(x, 2) + growth(x, 1) + growth(x, 3)","Đánh giá dựa trên sự thay đổi hàng tồn kho (gốc, trước dự phòng) và dự phòng giảm giá hàng tồn kho (tăng, giảm) trong quý 2",,"Thuyết minh 29 - Số dư đầu năm, tăng dự phòng, số dư cuối năm",False,False,bad_lag:growth|bad_arity:rank|unknown_var:x,,"((rank(x,2)-growth(x,2))+growth(x,1)+growth(x,3))",5,1,False,True,False
sailor2-1b,2,F2-003,F2,P03-PNJ24-inventory,False,1,recovered,Hàng tồn kho,"rank(x, 2) - inventory_writedown + inventory_writedown","Đánh giá dựa trên sự thay đổi hàng tồn kho (gốc, trước dự phòng) và dự phòng giảm giá hàng tồn kho (tăng, giảm) trong quý 2",,"Thuyết minh 29 - Số dư đầu năm, tăng dự phòng, số dư cuối năm",False,False,bad_arity:rank|unknown_var:x,,"((rank(x,2)-inventory_writedown)+inventory_writedown)",4,2,False,False,False
sailor2-1b,2,F2-003,F2,P03-PNJ24-inventory,False,2,recovered,Hàng tồn kho,"rank(x, 2) - inventory_writedown + inventory_writedown","Đánh giá dựa trên sự thay đổi hàng tồn kho (gốc, trước dự phòng) và dự phòng giảm giá hàng tồn kho (tăng, giảm) trong quý 2",,"Thuyết minh 29 - Số dư đầu năm, tăng dự phòng, số dư cuối năm",False,False,bad_arity:rank|unknown_var:x|duplicate,,"((rank(x,2)-inventory_writedown)+inventory_writedown)",4,2,False,False,False
sailor2-1b,2,F4-002,F4,P03-PNJ24-inventory,False,0,recovered,current_assets,current_assets + inventory_gross,"Tăng trưởng tài sản ngắn hạn, tác động đến tổng tài sản và lợi nhuận",line_item,current_assets,False,False,duplicate,,(current_assets+inventory_gross),2,2,False,False,False
sailor2-1b,2,F4-002,F4,P03-PNJ24-inventory,False,1,recovered,current_liabilities,current_assets - inventory_writedown,"Giảm dự phòng giảm giá, tác động đến nợ ngắn hạn và vốn chủ sở hữu",line_item,current_liabilities,False,True,,,(current_assets-inventory_writedown),2,2,False,False,False
sailor2-1b,2,F4-002,F4,P03-PNJ24-inventory,False,2,recovered,customer_advances,customer_advances + inventory_writedown,"Tăng trưởng người mua trả tiền trước, tác động đến doanh thu và lợi nhuận",line_item,customer_advances,False,True,,,(customer_advances+inventory_writedown),2,2,False,False,False
sailor2-1b,2,F4-002,F4,P03-PNJ24-inventory,False,3,recovered,net_income,net_income + net_income,"Tăng trưởng doanh thu và lợi nhuận, tác động đến lợi nhuận gộp và lợi nhuận sau thuế",line_item,net_income,False,True,,,(net_income+net_income),2,1,False,False,False
sailor2-1b,2,F4-002,F4,P03-PNJ24-inventory,False,4,recovered,cogs,cogs + inventory_writedown,"Giảm giá hàng tồn kho, tác động đến giá vốn hàng bán và lợi nhuận gộp",line_item,cogs,False,True,,,(cogs+inventory_writedown),2,2,False,False,False
sailor2-1b,2,F4-002,F4,P03-PNJ24-inventory,False,5,recovered,market_cap,market_cap + net_income,"Vốn hoá thị trường tăng, tác động đến lợi nhuận thuần và lợi nhuận sau thuế",line_item,market_cap,False,False,duplicate,,(market_cap+net_income),2,2,False,False,False
sailor2-1b,2,F1-004,F1,P04-GAS24-receivables,False,0,strict,"GAS - tiện ích - năng lượng (khí), sàn HOSE","GROWTH(GAS, 1, 2, 4, 8)","Công thức tăng trưởng theo thời gian (GROWTH) cho tài sản ngắn hạn (GAS) theo các quý, tập trung vào các khoản phải thu ngắn hạn (receivables_customers) và dự phòng khó đòi (provision_doubtful_debt).",,,False,False,unknown_func:GROWTH|unknown_var:GAS,,"GROWTH(GAS,1,2,4,8)",2,1,False,False,False
sailor2-1b,2,F3-003,F3,P04-GAS24-receivables,False,0,recovered,receivables_accrual,"safe_div(delta(short_term_receivables, 4), mean(total_assets, 4))","Phải thu ngắn hạn tăng lên, chất lượng lợi nhuận kém, xếp hạng thấp hơn.",note,"short_term_receivables, total_assets",False,False,copied_fewshot,,"safe_div(delta(short_term_receivables,4),mean(total_assets,4))",3,2,False,True,False
sailor2-1b,2,F3-003,F3,P04-GAS24-receivables,False,1,recovered,earnings_yield,"safe_div(net_income, market_cap","Lợi nhuận trên mỗi đồng vốn hoá cao, xếp hạng cao hơn.",line_item,"net_income, market_cap",False,False,syntax_error,,,,,False,False,False
sailor2-1b,2,F3-004,F3,P05-HUT24-receivables,False,0,recovered,receivables_accrual,"safe_div(delta(short_term_receivables, 4), mean(total_assets, 4))","Phải thu ngắn hạn phình ra đi trước lợi suất kém, dựa trên thuyết minh",,,False,False,missing_field:source|copied_fewshot,,"safe_div(delta(short_term_receivables,4),mean(total_assets,4))",3,2,False,True,False
sailor2-1b,2,F3-004,F3,P05-HUT24-receivables,False,1,recovered,earnings_yield,"safe_div(net_income, market_cap","Lợi nhuận trên mỗi đồng vốn hoá cao, cho thấy cổ phiếu rẻ so với khả năng sinh lời",,,False,False,missing_field:source|syntax_error,,,,,False,False,False
sailor2-1b,2,F4-004,F4,P06-TNG24-debt,False,0,recovered,asset_growth,"asset_growth(total_assets, 4)","Tăng tài sản quá nhanh gây giảm lợi nhuận, cần kiểm soát chặt chẽ.",line_item,total_assets,False,False,unknown_func:asset_growth,,"asset_growth(total_assets,4)",2,1,False,False,False
sailor2-1b,2,F4-004,F4,P06-TNG24-debt,False,1,recovered,interest_expense,"interest_expense(current_liabilities, 100), growth(short_term_debt, 50), growth(long_term_debt, 30)","Chi phí lãi vay tăng khi nợ ngắn hạn tăng, lợi nhuận thuần giảm.",line_item,"current_liabilities, short_term_debt, long_term_debt",False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F4-004,F4,P06-TNG24-debt,False,2,recovered,cash_and_equivalents,"cash_and_equivalents(total_assets, 100), growth(current_liabilities, 50), growth(short_term_debt, 30)","Tăng tài sản, giảm giá trị tài sản, cải thiện lợi nhuận.",line_item,cash_and_equivalents,False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F4-004,F4,P06-TNG24-debt,False,3,recovered,depreciation,"depreciation(depreciated assets, 100), growth(current_liabilities, 50), growth(short_term_debt, 30)","Khấu hao tài sản, giảm giá trị, cải thiện lợi nhuận.",line_item,"depreciated assets, current_liabilities, short_term_debt, long_term_debt",False,False,syntax_error,,,,,False,True,False
sailor2-1b,2,F4-004,F4,P06-TNG24-debt,False,4,recovered,market_cap,"market_cap(net_income, 100), growth(revenue, 50), growth(finance_expense, 30)","Vốn hoá thị trường tăng, lợi nhuận tăng, cải thiện giá trị thị trường.",line_item,"net_income, revenue, finance_expense",False,False,syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F2-007,F2,P07-NLG17-debt,False,0,recovered,"NLG - Vay nợ, trái phiếu và chi phí lãi vay","rank(x), zscore(x), mean(x, k) + interest_expense(x)","Dựa trên thuyết minh, tập trung vào lợi suất từ vay nợ, trái phiếu và chi phí lãi vay, đặc trưng bằng growth(x) và mean(x, k).",,,False,False,missing_field:source|syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F2-007,F2,P07-NLG17-debt,False,1,recovered,"NLG - Vay nợ, trái phiếu và chi phí lãi vay","rank(x), zscore(x), mean(x, k) + interest_expense(x)","Công thức tập trung vào lợi suất, chi tiết bằng growth(x) và mean(x, k), xuất phát từ thuyết minh.",,,False,False,missing_field:source|syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F2-007,F2,P07-NLG17-debt,False,2,recovered,"NLG - Vay nợ, trái phiếu và chi phí lãi vay","rank(x), zscore(x), mean(x, k) + interest_expense(x)","Công thức tập trung vào lợi suất, chi tiết bằng growth(x) và mean(x, k), xuất phát từ thuyết minh.",,,False,False,missing_field:source|syntax_error:Tuple,,,,,False,True,False
sailor2-1b,2,F3-005,F3,P07-NLG17-debt,False,0,recovered,cash_to_current_liabilities,"safe_div(cash_and_equivalents, current_liabilities)","Khả năng thanh toán tiền mặt so với nợ ngắn hạn, đo lường rủi ro tài chính và lợi suất cổ phiếu.",note,"cash_and_equivalents, current_liabilities",False,False,copied_fewshot,,"safe_div(cash_and_equivalents,current_liabilities)",2,2,False,False,False
sailor2-1b,2,F3-005,F3,P07-NLG17-debt,False,1,recovered,net_debt_to_equity,"safe_div(short_term_debt + long_term_debt - cash_and_equivalents, equity)","Đòn bẩy ròng cao, làm tăng rủi ro tài chính, lợi suất cổ phiếu nhạy cảm hơn với lãi suất.",line_item,"short_term_debt + long_term_debt, cash_and_equivalents, equity",False,False,copied_fewshot,,"safe_div(((long_term_debt+short_term_debt)-cash_and_equivalents),equity)",4,4,False,False,False
sailor2-1b,2,F4-005,F4,P07-NLG17-debt,False,0,recovered,asset_growth,"asset_growth(total_assets, 4)","Tăng tài sản quá nhanh gây ra giảm lợi nhuận, nên tăng trưởng ổn định để duy trì lợi suất.",line_item,total_assets,False,False,unknown_func:asset_growth|duplicate,,"asset_growth(total_assets,4)",2,1,False,False,False
sailor2-1b,2,F4-005,F4,P07-NLG17-debt,False,1,recovered,cash_and_equivalents,cash_and_equivalents + current_liabilities,"Cân bằng tài sản và nợ ngắn hạn, duy trì tính thanh khoản và lợi nhuận.",line_item,cash_and_equivalents,False,True,,,(cash_and_equivalents+current_liabilities),2,2,False,False,False
sailor2-1b,2,F4-005,F4,P07-NLG17-debt,False,2,recovered,current_liabilities,current_liabilities + short_term_debt,"Tăng nợ ngắn hạn để duy trì hoạt động, giảm rủi ro tài chính.",line_item,current_liabilities,False,True,,,(current_liabilities+short_term_debt),2,2,False,False,False
sailor2-1b,2,F4-005,F4,P07-NLG17-debt,False,3,recovered,short_term_debt,short_term_debt + long_term_debt,"Tăng nợ dài hạn để tài trợ cho các dự án, giảm rủi ro tài chính và lợi nhuận.",line_item,short_term_debt + long_term_debt,False,True,,,(long_term_debt+short_term_debt),2,2,False,False,False
sailor2-1b,2,F2-008,F2,P08-POW17-debt,False,0,recovered,,interest_expense,"Dựa trên thuyết minh, công thức này đo lường chi phí lãi vay trong quý tới, tối ưu hóa lợi suất cổ phiếu theo tác động của vay nợ và trái phiếu.",note,Dòng tiền thuần từ hoạt động kinh doanh (Pretax Profit) - 30.421.681.064.106 - 24.737.642.216.461,False,False,missing_field:name,,interest_expense,1,1,False,False,False
sailor2-1b,2,F2-008,F2,P08-POW17-debt,False,1,recovered,,total_liabilities,"Tổng số nợ ngắn hạn và dài hạn, phân loại theo đồng tiền, tối ưu hóa lợi suất cổ phiếu dựa trên các khoản vay và nợ thuê tài chính.",note,Dòng tiền thuần từ hoạt động kinh doanh (Pretax Profit) - 5.752.830.032.679 - 5.959.085.181.465,False,False,missing_field:name,,total_liabilities,1,1,False,False,False
sailor2-1b,2,F2-008,F2,P08-POW17-debt,False,2,recovered,,cash_and_equivalents,"Phân tích tiền và các khoản tương đương tiền, tối ưu hóa lợi suất cổ phiếu bằng cách đánh giá tác động của vay nợ và trái phiếu.",note,Dòng tiền thuần từ hoạt động kinh doanh (Pretax Profit) - 11.450.214.577.237 - 18.778.557.034.996,False,False,missing_field:name,,cash_and_equivalents,1,1,False,False,False
sailor2-1b,2,F1-007,F1,P09-HAH24-fixed_assets,False,0,strict,Total_Assets,(long_term_assets + fixed_assets + equity + revenue + net_income + depreciation + cfo + capex),"Tổng tài sản, bao gồm lợi nhuận, khấu hao, tiền mặt, xếp hạng theo lợi suất quý tới",,,False,False,too_complex,,(capex+cfo+depreciation+equity+fixed_assets+long_term_assets+net_income+revenue),8,8,False,False,False
sailor2-1b,2,F3-007,F3,P09-HAH24-fixed_assets,False,0,recovered,,"safe_div(construction_in_progress, fixed_assets)","Tỷ trọng công trình dở dang lớn báo hiệu năng lực mới sắp đưa vào khai thác, kèm rủi ro chậm tiến độ, ít nhất 20 từ từ thuyết minh",note,chi phí xây dựng cơ bản dở dang,False,False,missing_field:name|copied_fewshot,,"safe_div(construction_in_progress,fixed_assets)",2,2,False,False,False
sailor2-1b,2,F3-007,F3,P09-HAH24-fixed_assets,False,1,recovered,,"safe_div(net_income - cfo, total_assets","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận thấp, ít nhất 20 từ từ thuyết minh",line_item,"net_income, cfo, total_assets",False,False,missing_field:name|syntax_error,,,,,False,False,False
sailor2-1b,2,F3-007,F3,P09-HAH24-fixed_assets,False,2,recovered,,"safe_div(net_income - cfo, total_assets","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận thấp, ít nhất 20 từ từ thuyết minh",note,"net_income, cfo, total_assets",False,False,missing_field:name|syntax_error,,,,,False,False,False
sailor2-1b,2,F3-007,F3,P09-HAH24-fixed_assets,False,3,recovered,,"safe_div(net_income, market_cap","Lợi nhuận trên mỗi đồng vốn hoá cao cho thấy cổ phiếu đang rẻ so với khả năng sinh lời, ít nhất 20 từ từ thuyết minh",line_item,"net_income, market_cap",False,False,missing_field:name|syntax_error,,,,,False,False,False
sailor2-1b,2,F4-006,F4,P09-HAH24-fixed_assets,False,0,recovered,asset_growth,"total_assets * growth(total_assets, 4)","Tài sản tăng trưởng quá nhanh, dẫn đến lợi suất giảm.",line_item,total_assets,False,True,,,"(growth(total_assets,4)*total_assets)",3,1,True,True,False
